game_id,player_id,player_name,period,shot_clock,dribbles,touch_time,shot_distance,shot_value,shot_zone,defender_distance,pressure_level,shot_result,shot_made,points
21400261,203463,ben mclemore,4,9.9,2,2.4,22.2,2,Mid-Range,4.6,Open,missed,0,0
21400261,203463,ben mclemore,4,10.8,2,2.2,16.4,2,Mid-Range,9.6,Very Open,missed,0,0
21400261,203463,ben mclemore,4,19.8,0,0.8,23.4,3,Three Point,8.1,Very Open,missed,0,0
21400261,203463,ben mclemore,4,11.8,1,1.7,6.9,2,Paint,5.4,Open,missed,0,0
21400261,203463,ben mclemore,4,12.3,0,0.8,23.1,3,Three Point,4.5,Open,missed,0,0
21400244,203463,ben mclemore,1,9.8,0,0.6,23.0,3,Three Point,3.0,Tight,missed,0,0
21400244,203463,ben mclemore,1,4.8,1,1.4,19.3,2,Mid-Range,8.8,Very Open,missed,0,0
21400244,203463,ben mclemore,1,9.3,1,1.6,5.1,2,Paint,1.4,Very Tight,missed,0,0
21400244,203463,ben mclemore,1,22.0,0,1.1,2.5,2,Paint,4.5,Open,made,1,2
21400244,203463,ben mclemore,1,20.7,0,0.8,4.7,2,Paint,6.0,Open,made,1,2
21400244,203463,ben mclemore,2,15.1,0,0.6,25.2,3,Three Point,5.5,Open,made,1,3
21400244,203463,ben mclemore,2,1.1,7,5.5,20.0,2,Mid-Range,1.8,Very Tight,missed,0,0
21400244,203463,ben mclemore,3,11.1,1,1.0,9.9,2,Mid-Range,4.2,Open,made,1,2
21400244,203463,ben mclemore,3,20.6,2,4.1,2.1,2,Paint,5.9,Open,made,1,2
21400244,203463,ben mclemore,4,10.3,0,0.7,19.2,2,Mid-Range,5.2,Open,made,1,2
21400244,203463,ben mclemore,4,10.4,0,0.5,22.5,3,Three Point,4.1,Open,missed,0,0
21400244,203463,ben mclemore,4,21.3,1,1.6,5.2,2,Paint,3.7,Tight,made,1,2
21400244,203463,ben mclemore,4,9.0,3,3.2,20.8,2,Mid-Range,3.8,Tight,missed,0,0
21400231,203463,ben mclemore,1,11.0,0,0.5,3.5,2,Paint,2.2,Very Tight,missed,0,0
21400231,203463,ben mclemore,1,12.9,2,2.2,20.6,2,Mid-Range,4.8,Open,missed,0,0
21400231,203463,ben mclemore,1,1.0,4,4.4,15.0,2,Mid-Range,1.5,Very Tight,missed,0,0
21400231,203463,ben mclemore,3,18.9,4,3.4,6.1,2,Paint,1.8,Very Tight,made,1,2
21400231,203463,ben mclemore,3,23.0,1,1.7,5.2,2,Paint,0.6,Very Tight,made,1,2
21400231,203463,ben mclemore,3,3.0,0,0.8,23.0,2,Mid-Range,4.5,Open,made,1,2
21400231,203463,ben mclemore,3,12.0,0,0.7,19.4,2,Mid-Range,3.8,Tight,made,1,2
21400231,203463,ben mclemore,3,10.0,0,0.8,24.6,3,Three Point,2.6,Tight,made,1,3
21400231,203463,ben mclemore,4,7.8,1,0.9,23.1,3,Three Point,8.2,Very Open,made,1,3
21400217,203463,ben mclemore,1,10.0,0,0.4,2.9,2,Paint,3.3,Tight,missed,0,0
21400217,203463,ben mclemore,1,16.4,0,0.8,22.5,3,Three Point,4.9,Open,made,1,3
21400217,203463,ben mclemore,1,11.9,0,0.8,24.9,3,Three Point,5.5,Open,missed,0,0
21400217,203463,ben mclemore,1,5.5,0,1.1,24.2,3,Three Point,7.3,Very Open,missed,0,0
21400217,203463,ben mclemore,1,14.9,0,1.1,22.2,3,Three Point,13.3,Very Open,missed,0,0
21400217,203463,ben mclemore,1,21.8,1,1.6,2.6,2,Paint,0.7,Very Tight,missed,0,0
21400217,203463,ben mclemore,2,19.0,4,5.7,5.7,2,Paint,0.2,Very Tight,made,1,2
21400217,203463,ben mclemore,2,1.5,0,0.9,26.7,3,Three Point,4.3,Open,missed,0,0
21400217,203463,ben mclemore,3,1.5,0,0.9,26.3,3,Three Point,4.2,Open,made,1,3
21400217,203463,ben mclemore,3,18.7,0,0.7,5.1,2,Paint,2.6,Tight,missed,0,0
21400217,203463,ben mclemore,3,18.0,0,1.0,26.1,3,Three Point,10.8,Very Open,missed,0,0
21400217,203463,ben mclemore,3,20.4,0,0.9,3.0,2,Paint,4.5,Open,made,1,2
21400217,203463,ben mclemore,3,10.1,1,1.8,9.6,2,Mid-Range,2.1,Very Tight,made,1,2
21400217,203463,ben mclemore,3,9.0,1,5.2,21.6,2,Mid-Range,3.6,Tight,missed,0,0
21400217,203463,ben mclemore,4,11.5,0,0.8,23.9,3,Three Point,5.2,Open,missed,0,0
21400217,203463,ben mclemore,4,15.7,0,0.9,3.1,2,Paint,0.4,Very Tight,made,1,2
21400217,203463,ben mclemore,4,22.0,0,0.8,25.1,3,Three Point,4.6,Open,missed,0,0
21400208,203463,ben mclemore,1,21.2,3,4.5,4.1,2,Paint,3.7,Tight,made,1,2
21400208,203463,ben mclemore,1,11.7,0,1.0,25.4,3,Three Point,15.0,Very Open,made,1,3
21400208,203463,ben mclemore,1,11.5,0,0.6,3.4,2,Paint,2.9,Tight,made,1,2
21400208,203463,ben mclemore,2,12.3,0,0.9,22.5,3,Three Point,5.5,Open,made,1,3
21400208,203463,ben mclemore,2,19.2,0,1.0,24.3,3,Three Point,7.6,Very Open,missed,0,0
21400208,203463,ben mclemore,4,1.7,3,2.7,2.3,2,Paint,1.9,Very Tight,missed,0,0
21400189,203463,ben mclemore,1,12.7,0,0.9,23.7,2,Mid-Range,4.0,Tight,missed,0,0
21400189,203463,ben mclemore,1,14.0,1,1.3,6.0,2,Paint,2.3,Tight,missed,0,0
21400189,203463,ben mclemore,1,21.9,0,1.0,25.5,3,Three Point,13.4,Very Open,missed,0,0
21400189,203463,ben mclemore,1,22.0,1,1.6,2.7,2,Paint,2.1,Very Tight,made,1,2
21400189,203463,ben mclemore,1,15.4,0,0.9,25.5,3,Three Point,5.1,Open,made,1,3
21400189,203463,ben mclemore,1,6.3,0,0.8,22.8,3,Three Point,13.0,Very Open,missed,0,0
21400189,203463,ben mclemore,2,3.7,0,0.8,24.2,3,Three Point,5.9,Open,missed,0,0
21400189,203463,ben mclemore,2,13.4,2,1.6,4.3,2,Paint,3.6,Tight,made,1,2
21400189,203463,ben mclemore,2,24.0,0,0.0,1.1,2,Paint,4.0,Tight,made,1,2
21400189,203463,ben mclemore,3,20.0,0,0.0,1.9,2,Paint,10.4,Very Open,made,1,2
21400189,203463,ben mclemore,3,11.1,0,0.8,24.0,3,Three Point,7.9,Very Open,made,1,3
21400189,203463,ben mclemore,3,15.4,0,0.8,24.9,3,Three Point,5.4,Open,missed,0,0
21400189,203463,ben mclemore,3,10.9,0,1.0,24.7,3,Three Point,8.5,Very Open,made,1,3
21400189,203463,ben mclemore,3,16.3,0,0.8,26.0,3,Three Point,8.5,Very Open,made,1,3
21400189,203463,ben mclemore,3,11.6,2,2.2,3.8,2,Paint,1.5,Very Tight,made,1,2
21400189,203463,ben mclemore,4,12.7,0,0.6,24.0,3,Three Point,4.9,Open,missed,0,0
21400189,203463,ben mclemore,4,11.7,0,0.4,5.0,2,Paint,2.9,Tight,missed,0,0
21400171,203463,ben mclemore,1,18.8,3,3.2,26.8,3,Three Point,4.7,Open,made,1,3
21400171,203463,ben mclemore,1,7.4,0,0.8,22.5,3,Three Point,11.8,Very Open,made,1,3
21400171,203463,ben mclemore,3,20.8,0,0.8,25.8,3,Three Point,9.7,Very Open,made,1,3
21400171,203463,ben mclemore,3,20.6,0,1.0,1.8,2,Paint,7.7,Very Open,made,1,2
21400171,203463,ben mclemore,3,8.9,0,0.6,24.2,3,Three Point,6.9,Very Open,missed,0,0
21400171,203463,ben mclemore,4,6.6,1,3.0,19.7,2,Mid-Range,1.6,Very Tight,missed,0,0
21400158,203463,ben mclemore,1,18.3,1,1.7,2.6,2,Paint,1.5,Very Tight,missed,0,0
21400158,203463,ben mclemore,1,16.3,0,0.6,26.1,3,Three Point,4.9,Open,missed,0,0
21400158,203463,ben mclemore,1,16.0,0,0.9,24.8,3,Three Point,9.1,Very Open,missed,0,0
21400158,203463,ben mclemore,3,4.8,2,2.2,5.7,2,Paint,5.5,Open,made,1,2
21400158,203463,ben mclemore,3,6.0,0,0.6,23.1,3,Three Point,6.1,Very Open,missed,0,0
21400158,203463,ben mclemore,4,15.6,11,8.9,15.1,2,Mid-Range,7.4,Very Open,missed,0,0
21400139,203463,ben mclemore,1,10.0,1,1.3,6.3,2,Paint,2.5,Tight,missed,0,0
21400139,203463,ben mclemore,1,19.0,6,5.6,4.8,2,Paint,1.7,Very Tight,missed,0,0
21400139,203463,ben mclemore,1,9.0,0,0.7,25.4,3,Three Point,4.7,Open,missed,0,0
21400139,203463,ben mclemore,1,8.4,1,2.2,5.0,2,Paint,3.3,Tight,made,1,2
21400139,203463,ben mclemore,1,10.8,1,1.2,18.5,2,Mid-Range,4.1,Open,made,1,2
21400139,203463,ben mclemore,1,12.3,1,1.2,42.3,3,Three Point,2.7,Tight,missed,0,0
21400139,203463,ben mclemore,2,21.0,0,0.9,3.5,2,Paint,11.0,Very Open,made,1,2
21400139,203463,ben mclemore,4,11.0,0,0.8,22.6,3,Three Point,4.8,Open,missed,0,0
21400118,203463,ben mclemore,1,9.9,0,0.6,22.9,3,Three Point,4.1,Open,made,1,3
21400118,203463,ben mclemore,1,13.5,0,0.9,26.3,3,Three Point,4.7,Open,missed,0,0
21400118,203463,ben mclemore,1,1.0,2,2.1,35.2,3,Three Point,8.0,Very Open,made,1,3
21400118,203463,ben mclemore,2,21.3,0,0.9,4.1,2,Paint,27.8,Very Open,made,1,2
21400118,203463,ben mclemore,2,20.5,0,1.0,17.1,2,Mid-Range,10.4,Very Open,made,1,2
21400118,203463,ben mclemore,2,17.2,0,1.2,22.4,3,Three Point,8.6,Very Open,missed,0,0
21400118,203463,ben mclemore,3,2.0,1,1.5,15.4,2,Mid-Range,3.7,Tight,missed,0,0
21400118,203463,ben mclemore,3,12.3,0,0.7,4.7,2,Paint,3.6,Tight,made,1,2
21400118,203463,ben mclemore,3,6.2,0,0.9,23.7,3,Three Point,4.7,Open,made,1,3
21400118,203463,ben mclemore,3,1.6,3,3.1,20.9,2,Mid-Range,2.3,Tight,missed,0,0
21400118,203463,ben mclemore,3,3.9,1,1.7,19.3,2,Mid-Range,2.1,Very Tight,missed,0,0
21400118,203463,ben mclemore,4,11.6,0,0.7,23.6,3,Three Point,3.5,Tight,missed,0,0
21400106,203463,ben mclemore,1,1.3,2,2.3,10.7,2,Mid-Range,2.0,Very Tight,missed,0,0
21400106,203463,ben mclemore,1,6.1,0,1.1,24.7,3,Three Point,9.8,Very Open,made,1,3
21400106,203463,ben mclemore,1,10.6,0,0.6,24.4,3,Three Point,7.1,Very Open,made,1,3
21400106,203463,ben mclemore,1,5.3,0,0.8,25.4,3,Three Point,4.8,Open,made,1,3
21400106,203463,ben mclemore,2,3.1,0,0.9,23.2,3,Three Point,6.7,Very Open,missed,0,0
21400106,203463,ben mclemore,2,4.0,0,0.9,24.9,3,Three Point,7.3,Very Open,made,1,3
21400106,203463,ben mclemore,2,7.3,0,0.8,23.5,3,Three Point,10.3,Very Open,missed,0,0
21400106,203463,ben mclemore,2,8.1,2,2.1,19.2,2,Mid-Range,2.7,Tight,missed,0,0
21400106,203463,ben mclemore,3,9.2,0,0.7,26.3,3,Three Point,5.1,Open,missed,0,0
21400106,203463,ben mclemore,3,11.4,0,0.9,25.0,3,Three Point,7.1,Very Open,missed,0,0
21400106,203463,ben mclemore,4,12.0,0,0.7,3.7,2,Paint,0.5,Very Tight,made,1,2
21400106,203463,ben mclemore,4,12.9,0,0.7,3.7,2,Paint,1.3,Very Tight,made,1,2
21400092,203463,ben mclemore,1,15.7,0,0.8,22.1,3,Three Point,7.3,Very Open,made,1,3
21400092,203463,ben mclemore,1,13.6,4,4.4,12.7,2,Mid-Range,3.7,Tight,made,1,2
21400092,203463,ben mclemore,2,11.7,0,0.9,24.6,3,Three Point,6.1,Very Open,made,1,3
21400092,203463,ben mclemore,3,18.4,0,0.8,22.3,3,Three Point,9.2,Very Open,missed,0,0
21400092,203463,ben mclemore,3,13.7,1,2.3,9.1,2,Mid-Range,5.5,Open,missed,0,0
21400092,203463,ben mclemore,4,3.8,0,1.0,24.9,3,Three Point,10.0,Very Open,made,1,3
21400092,203463,ben mclemore,4,5.9,2,2.5,16.7,2,Mid-Range,4.9,Open,made,1,2
21400092,203463,ben mclemore,4,10.9,0,0.6,22.8,3,Three Point,4.9,Open,missed,0,0
21400092,203463,ben mclemore,4,15.9,0,0.7,22.7,3,Three Point,5.8,Open,made,1,3
21400079,203463,ben mclemore,1,10.0,0,1.3,5.7,2,Paint,0.0,Very Tight,made,1,2
21400079,203463,ben mclemore,1,8.4,3,3.2,23.9,3,Three Point,4.3,Open,missed,0,0
21400079,203463,ben mclemore,1,20.5,0,0.6,0.5,2,Paint,6.0,Open,made,1,2
21400079,203463,ben mclemore,3,11.7,0,0.6,2.9,2,Paint,2.0,Very Tight,missed,0,0
21400079,203463,ben mclemore,3,16.0,0,1.0,22.5,3,Three Point,3.6,Tight,missed,0,0
21400079,203463,ben mclemore,3,15.6,0,0.8,26.5,3,Three Point,5.5,Open,missed,0,0
21400079,203463,ben mclemore,3,19.0,0,1.1,21.0,2,Mid-Range,10.6,Very Open,made,1,2
21400079,203463,ben mclemore,6,10.3,2,3.4,4.5,2,Paint,3.1,Tight,made,1,2
21400079,203463,ben mclemore,6,6.2,0,0.6,22.9,3,Three Point,3.0,Tight,made,1,3
21400067,203463,ben mclemore,1,14.8,0,0.8,27.1,3,Three Point,2.6,Tight,missed,0,0
21400067,203463,ben mclemore,1,13.9,3,3.9,3.1,2,Paint,1.8,Very Tight,missed,0,0
21400067,203463,ben mclemore,1,16.0,2,2.8,13.2,2,Mid-Range,5.5,Open,made,1,2
21400067,203463,ben mclemore,1,12.3,0,0.9,38.7,3,Three Point,5.9,Open,missed,0,0
21400067,203463,ben mclemore,3,3.9,0,0.8,23.4,3,Three Point,9.2,Very Open,made,1,3
21400067,203463,ben mclemore,3,8.1,0,0.6,24.3,3,Three Point,11.2,Very Open,missed,0,0
21400067,203463,ben mclemore,3,7.2,2,5.1,25.3,3,Three Point,6.7,Very Open,made,1,3
21400047,203463,ben mclemore,1,17.8,0,0.8,22.2,3,Three Point,6.0,Open,missed,0,0
21400047,203463,ben mclemore,3,7.0,0,1.0,22.1,3,Three Point,6.9,Very Open,missed,0,0
21400047,203463,ben mclemore,3,20.6,0,0.9,4.9,2,Paint,1.3,Very Tight,made,1,2
21400047,203463,ben mclemore,3,16.0,0,0.8,24.2,3,Three Point,10.0,Very Open,made,1,3
21400047,203463,ben mclemore,3,3.6,0,1.0,21.2,2,Mid-Range,8.0,Very Open,missed,0,0
21400039,203463,ben mclemore,1,12.5,3,3.7,8.4,2,Mid-Range,1.9,Very Tight,missed,0,0
21400039,203463,ben mclemore,1,4.2,0,1.0,24.4,3,Three Point,10.4,Very Open,missed,0,0
21400039,203463,ben mclemore,3,18.9,0,1.1,24.1,3,Three Point,14.0,Very Open,missed,0,0
21400039,203463,ben mclemore,3,2.8,0,0.6,24.4,3,Three Point,4.0,Tight,made,1,3
21400025,203463,ben mclemore,1,19.0,0,0.7,23.6,3,Three Point,11.9,Very Open,missed,0,0
21400025,203463,ben mclemore,1,11.0,1,2.4,19.9,2,Mid-Range,14.3,Very Open,missed,0,0
21400025,203463,ben mclemore,2,7.7,1,1.5,20.1,2,Mid-Range,5.7,Open,missed,0,0
21400025,203463,ben mclemore,3,2.3,2,2.5,26.1,3,Three Point,4.6,Open,made,1,3
21400025,203463,ben mclemore,4,19.7,0,2.6,4.7,2,Paint,8.2,Very Open,made,1,2
21400014,203463,ben mclemore,1,10.5,0,0.8,20.6,2,Mid-Range,5.7,Open,missed,0,0
21400014,203463,ben mclemore,2,2.4,0,0.8,22.4,3,Three Point,7.6,Very Open,missed,0,0
21400014,203463,ben mclemore,2,3.0,1,2.0,5.4,2,Paint,2.9,Tight,missed,0,0
21400014,203463,ben mclemore,3,19.1,0,2.0,28.2,3,Three Point,6.1,Very Open,missed,0,0
21400014,203463,ben mclemore,3,2.5,3,7.1,18.9,2,Mid-Range,4.9,Open,missed,0,0
21400906,202682,derrick williams,1,15.1,0,1.0,22.6,3,Three Point,15.4,Very Open,made,1,3
21400906,202682,derrick williams,1,0.4,1,1.3,19.6,2,Mid-Range,6.8,Very Open,missed,0,0
21400906,202682,derrick williams,2,18.7,6,6.1,5.4,2,Paint,1.3,Very Tight,missed,0,0
21400906,202682,derrick williams,4,12.7,0,0.8,18.0,2,Mid-Range,4.5,Open,missed,0,0
21400669,202682,derrick williams,1,16.0,0,0.8,21.7,3,Three Point,6.5,Very Open,made,1,3
21400669,202682,derrick williams,1,4.8,0,0.9,0.7,2,Paint,2.1,Very Tight,missed,0,0
21400669,202682,derrick williams,1,3.3,0,2.0,7.6,2,Paint,5.0,Open,made,1,2
21400669,202682,derrick williams,2,15.1,0,3.8,2.2,2,Paint,4.9,Open,missed,0,0
21400669,202682,derrick williams,2,14.2,1,1.9,4.5,2,Paint,2.6,Tight,made,1,2
21400669,202682,derrick williams,2,9.2,0,0.9,24.4,3,Three Point,11.5,Very Open,made,1,3
21400669,202682,derrick williams,2,11.1,0,0.8,16.6,2,Mid-Range,4.9,Open,made,1,2
21400669,202682,derrick williams,2,13.8,0,0.1,1.3,2,Paint,3.1,Tight,made,1,2
21400669,202682,derrick williams,3,10.3,0,0.8,24.5,3,Three Point,6.3,Very Open,missed,0,0
21400669,202682,derrick williams,3,3.3,1,1.6,24.4,3,Three Point,6.3,Very Open,made,1,3
21400669,202682,derrick williams,4,11.1,0,0.9,9.2,2,Mid-Range,1.6,Very Tight,missed,0,0
21400669,202682,derrick williams,4,1.7,0,0.9,19.2,3,Three Point,1.1,Very Tight,missed,0,0
21400879,202682,derrick williams,2,20.2,1,1.1,4.7,2,Paint,4.6,Open,made,1,2
21400879,202682,derrick williams,2,20.8,2,3.2,15.7,2,Mid-Range,6.1,Very Open,missed,0,0
21400879,202682,derrick williams,2,17.2,0,0.9,2.9,2,Paint,4.5,Open,missed,0,0
21400879,202682,derrick williams,3,12.1,0,0.8,22.9,3,Three Point,6.4,Very Open,missed,0,0
21400879,202682,derrick williams,4,11.0,0,0.7,1.2,2,Paint,1.9,Very Tight,made,1,2
21400879,202682,derrick williams,4,24.0,0,0.1,3.7,2,Paint,3.2,Tight,missed,0,0
21400879,202682,derrick williams,4,11.0,2,3.1,5.9,2,Paint,2.7,Tight,made,1,2
21400879,202682,derrick williams,4,24.0,1,1.6,4.0,2,Paint,6.2,Very Open,made,1,2
21400879,202682,derrick williams,4,24.0,1,0.9,5.5,2,Paint,5.1,Open,made,1,2
21400879,202682,derrick williams,4,14.6,2,3.5,14.9,2,Mid-Range,5.5,Open,made,1,2
21400879,202682,derrick williams,4,9.4,0,0.9,24.3,3,Three Point,8.8,Very Open,missed,0,0
21400867,202682,derrick williams,2,10.8,1,1.1,17.0,2,Mid-Range,3.2,Tight,missed,0,0
21400867,202682,derrick williams,2,14.4,0,10.5,2.7,2,Paint,2.5,Tight,missed,0,0
21400852,202682,derrick williams,2,4.7,4,3.9,6.6,2,Paint,1.9,Very Tight,missed,0,0
21400852,202682,derrick williams,2,13.0,0,0.9,18.1,2,Mid-Range,7.6,Very Open,made,1,2
21400852,202682,derrick williams,2,12.4,0,0.8,22.5,3,Three Point,3.7,Tight,made,1,3
21400852,202682,derrick williams,2,10.8,0,0.7,22.4,3,Three Point,5.4,Open,made,1,3
21400852,202682,derrick williams,4,10.7,0,0.9,23.3,3,Three Point,11.4,Very Open,missed,0,0
21400820,202682,derrick williams,2,6.4,0,0.9,24.9,3,Three Point,5.2,Open,missed,0,0
21400820,202682,derrick williams,2,14.9,0,0.7,11.3,2,Mid-Range,2.3,Tight,missed,0,0
21400820,202682,derrick williams,3,8.8,0,1.0,24.8,3,Three Point,6.0,Open,missed,0,0
21400820,202682,derrick williams,3,20.8,0,0.7,3.6,2,Paint,5.7,Open,made,1,2
21400820,202682,derrick williams,3,11.7,0,3.7,19.2,2,Mid-Range,5.3,Open,missed,0,0
21400813,202682,derrick williams,1,20.0,0,0.8,2.1,2,Paint,1.3,Very Tight,made,1,2
21400813,202682,derrick williams,1,18.3,6,5.9,2.7,2,Paint,1.0,Very Tight,missed,0,0
21400813,202682,derrick williams,2,20.9,0,0.6,1.3,2,Paint,3.9,Tight,made,1,2
21400813,202682,derrick williams,2,15.3,0,0.9,25.0,3,Three Point,5.8,Open,made,1,3
21400813,202682,derrick williams,2,22.0,0,1.0,4.1,2,Paint,2.3,Tight,made,1,2
21400813,202682,derrick williams,2,2.5,0,0.7,25.5,3,Three Point,5.6,Open,missed,0,0
21400813,202682,derrick williams,4,17.4,0,0.7,22.3,3,Three Point,3.4,Tight,missed,0,0
21400813,202682,derrick williams,4,24.0,0,0.2,1.5,2,Paint,3.6,Tight,missed,0,0
21400813,202682,derrick williams,4,14.2,0,0.9,1.0,2,Paint,2.1,Very Tight,made,1,2
21400792,202682,derrick williams,1,14.6,0,0.8,20.1,2,Mid-Range,3.9,Tight,made,1,2
21400792,202682,derrick williams,2,9.8,2,3.1,25.3,3,Three Point,4.7,Open,made,1,3
21400792,202682,derrick williams,2,9.5,0,1.1,24.7,3,Three Point,5.9,Open,missed,0,0
21400792,202682,derrick williams,3,5.1,1,1.7,24.8,3,Three Point,4.5,Open,missed,0,0
21400792,202682,derrick williams,3,12.3,0,0.8,25.8,3,Three Point,6.6,Very Open,missed,0,0
21400792,202682,derrick williams,4,6.7,5,4.0,12.5,2,Mid-Range,3.1,Tight,missed,0,0
21400792,202682,derrick williams,4,20.6,1,1.8,3.6,2,Paint,7.1,Very Open,made,1,2
21400773,202682,derrick williams,2,20.2,5,4.7,3.8,2,Paint,4.2,Open,made,1,2
21400773,202682,derrick williams,2,15.3,1,1.2,0.3,2,Paint,3.3,Tight,made,1,2
21400773,202682,derrick williams,2,5.8,2,4.4,5.8,2,Paint,4.1,Open,missed,0,0
21400773,202682,derrick williams,2,7.7,0,0.8,25.0,3,Three Point,5.2,Open,missed,0,0
21400773,202682,derrick williams,2,9.3,3,3.3,11.5,2,Mid-Range,5.7,Open,missed,0,0
21400773,202682,derrick williams,3,10.7,0,1.4,11.0,2,Mid-Range,3.5,Tight,missed,0,0
21400773,202682,derrick williams,4,2.8,0,0.7,17.3,2,Mid-Range,4.9,Open,missed,0,0
21400744,202682,derrick williams,1,20.5,0,0.4,4.7,2,Paint,3.7,Tight,made,1,2
21400744,202682,derrick williams,3,13.6,0,0.6,15.8,2,Mid-Range,5.5,Open,missed,0,0
21400744,202682,derrick williams,3,8.0,3,5.3,20.6,2,Mid-Range,2.2,Very Tight,made,1,2
21400744,202682,derrick williams,4,12.6,0,1.4,24.1,3,Three Point,5.3,Open,made,1,3
21400730,202682,derrick williams,1,14.9,1,2.0,0.6,2,Paint,3.9,Tight,made,1,2
21400730,202682,derrick williams,2,16.9,1,2.2,18.6,2,Mid-Range,5.3,Open,missed,0,0
21400730,202682,derrick williams,3,10.0,0,0.7,21.0,2,Mid-Range,4.7,Open,missed,0,0
21400700,202682,derrick williams,1,14.6,0,0.8,25.0,3,Three Point,4.9,Open,missed,0,0
21400700,202682,derrick williams,1,10.0,0,0.6,2.5,2,Paint,6.2,Very Open,made,1,2
21400700,202682,derrick williams,1,9.0,1,1.6,11.4,2,Mid-Range,4.0,Tight,missed,0,0
21400684,202682,derrick williams,4,10.8,0,0.8,24.1,3,Three Point,5.1,Open,missed,0,0
21400684,202682,derrick williams,4,12.9,0,1.2,0.9,2,Paint,2.5,Tight,missed,0,0
21400684,202682,derrick williams,4,20.7,0,1.0,3.1,2,Paint,7.1,Very Open,made,1,2
21400651,202682,derrick williams,1,8.2,0,0.6,4.3,2,Paint,2.0,Very Tight,made,1,2
21400651,202682,derrick williams,2,13.2,0,0.8,22.6,3,Three Point,8.5,Very Open,missed,0,0
21400651,202682,derrick williams,3,20.6,0,0.8,4.6,2,Paint,4.5,Open,made,1,2
21400651,202682,derrick williams,3,17.8,0,0.7,22.9,3,Three Point,5.8,Open,missed,0,0
21400651,202682,derrick williams,3,22.4,1,1.9,6.8,2,Paint,2.6,Tight,missed,0,0
21400635,202682,derrick williams,1,8.2,2,2.7,22.3,2,Mid-Range,5.6,Open,missed,0,0
21400635,202682,derrick williams,2,19.3,2,2.5,6.9,2,Paint,2.8,Tight,made,1,2
21400635,202682,derrick williams,3,20.9,0,0.3,3.7,2,Paint,4.4,Open,made,1,2
21400635,202682,derrick williams,4,3.3,1,1.2,23.8,2,Mid-Range,4.4,Open,missed,0,0
21400621,202682,derrick williams,2,8.9,0,2.0,0.9,2,Paint,2.9,Tight,missed,0,0
21400621,202682,derrick williams,2,20.8,1,1.4,2.4,2,Paint,6.3,Very Open,made,1,2
21400621,202682,derrick williams,3,9.0,0,1.1,24.8,3,Three Point,5.6,Open,missed,0,0
21400621,202682,derrick williams,3,20.8,1,1.1,6.0,2,Paint,6.9,Very Open,made,1,2
21400621,202682,derrick williams,4,7.4,0,0.9,20.4,2,Mid-Range,5.3,Open,missed,0,0
21400607,202682,derrick williams,1,8.5,0,0.9,2.7,2,Paint,5.7,Open,made,1,2
21400607,202682,derrick williams,1,15.0,0,1.2,4.1,2,Paint,2.6,Tight,made,1,2
21400607,202682,derrick williams,1,3.9,0,1.3,26.1,3,Three Point,5.2,Open,missed,0,0
21400607,202682,derrick williams,1,21.0,0,0.7,3.2,2,Paint,1.5,Very Tight,missed,0,0
21400607,202682,derrick williams,1,24.0,0,0.1,1.4,2,Paint,2.6,Tight,made,1,2
21400607,202682,derrick williams,3,11.4,1,2.2,6.0,2,Paint,4.3,Open,missed,0,0
21400607,202682,derrick williams,3,6.2,2,1.9,18.9,2,Mid-Range,6.2,Very Open,made,1,2
21400607,202682,derrick williams,3,19.0,1,1.7,3.4,2,Paint,3.3,Tight,made,1,2
21400607,202682,derrick williams,3,1.1,0,0.8,25.6,3,Three Point,7.1,Very Open,missed,0,0
21400607,202682,derrick williams,4,12.3,0,2.0,25.1,3,Three Point,1.6,Very Tight,missed,0,0
21400598,202682,derrick williams,1,23.5,0,1.0,2.2,2,Paint,0.9,Very Tight,made,1,2
21400598,202682,derrick williams,1,2.7,0,0.9,13.4,2,Mid-Range,2.9,Tight,missed,0,0
21400598,202682,derrick williams,3,0.0,1,1.5,24.4,2,Mid-Range,5.4,Open,made,1,2
21400598,202682,derrick williams,3,15.1,2,2.6,20.8,2,Mid-Range,5.1,Open,missed,0,0
21400598,202682,derrick williams,3,23.3,0,1.5,2.4,2,Paint,1.1,Very Tight,made,1,2
21400598,202682,derrick williams,3,6.6,0,0.9,25.8,3,Three Point,6.3,Very Open,missed,0,0
21400598,202682,derrick williams,3,4.1,1,1.2,8.2,2,Mid-Range,1.0,Very Tight,missed,0,0
21400598,202682,derrick williams,4,13.8,0,0.6,4.7,2,Paint,4.7,Open,made,1,2
21400598,202682,derrick williams,4,17.2,0,0.8,5.3,2,Paint,2.9,Tight,missed,0,0
21400598,202682,derrick williams,4,24.0,1,0.4,1.1,2,Paint,1.2,Very Tight,made,1,2
21400598,202682,derrick williams,4,8.3,2,2.5,9.2,2,Mid-Range,4.3,Open,missed,0,0
21400572,202682,derrick williams,1,9.4,1,2.2,8.0,2,Paint,3.1,Tight,missed,0,0
21400572,202682,derrick williams,2,4.9,0,0.0,4.0,2,Paint,2.3,Tight,made,1,2
21400572,202682,derrick williams,2,9.5,0,0.9,5.3,2,Paint,1.4,Very Tight,made,1,2
21400572,202682,derrick williams,2,18.0,3,4.2,5.1,2,Paint,1.9,Very Tight,missed,0,0
21400572,202682,derrick williams,2,16.9,0,1.0,22.9,3,Three Point,8.4,Very Open,missed,0,0
